variance_1h_to_30m_ago,variance_last_30m,is_genuine,archetype,variance_delta,motion_ratio,sudden_stillness,prolonged_static,reverse_delta
0.03564398298990089,0.06930443212927785,0,fraud_stayed_home,0.03366044913937696,1.9442969617607482,0,1,0
0.6419522288055974,0.07188349892620481,1,genuine_slow_stop,-0.5700687298793926,0.11197622459185928,1,0,0
0.7527594086203967,0.07082556626626445,1,genuine_stranded,-0.6819338423541322,0.0940877940114681,1,0,0
0.6885781668264422,0.6233000683435865,0,fraud_driving_and_claiming,-0.0652780984828557,0.9051973954081166,0,0,0
0.039559587031740846,0.019865620533833256,0,fraud_stayed_home,-0.01969396649790759,0.5021568693582421,0,1,0
0.4549950440644359,0.46333532502894265,0,fraud_driving_and_claiming,0.00834028096450673,1.0183282493843524,0,0,0
0.6460274680936005,0.6140268117029183,0,fraud_driving_and_claiming,-0.03200065639068217,0.9504640151770438,0,0,0
0.020431722545287734,0.020107376453440042,0,fraud_stayed_home,-0.0003243460918476923,0.9840772030684317,0,1,0
0.10552326507115499,0.13748565136621227,0,fraud_spoof_activation,0.03196238629505728,1.3028818658296812,0,0,0
0.6579676876396157,0.6342981572146271,0,fraud_driving_and_claiming,-0.02366953042498854,0.9640248375497871,0,0,0
0.8765963356219453,0.0831271822037922,1,genuine_stranded,-0.793469153418153,0.09482938040738341,1,0,0
0.10344274877890768,0.11207003000376994,0,fraud_spoof_activation,0.008627281224862268,1.0833910345157673,0,1,0
0.3315413852865401,0.15476268020141348,1,genuine_slow_stop,-0.1767787050851266,0.4667960630966014,0,0,0
0.6794578483937813,0.7021082936864174,0,fraud_driving_and_claiming,0.022650445292636046,1.033334535779729,0,0,0
0.07911298069223686,0.2893067152195155,0,fraud_spoof_activation,0.21019373452727863,3.656834262264647,0,0,1
0.4824830722544303,0.19812845156623576,1,genuine_slow_stop,-0.28435462068819456,0.4106424708290803,0,0,0
0.7991107302960981,0.14632746228607998,1,genuine_stranded,-0.6527832680100182,0.18311264462587812,1,0,0
0.38518464352517723,0.21114873733404468,1,genuine_slow_stop,-0.17403590619113254,0.5481739542565355,0,0,0
0.03268544856119382,0.05770709590957502,0,fraud_stayed_home,0.0250216473483812,1.7654746370361676,0,1,0
0.3092980157962302,0.3718461677406296,0,fraud_driving_and_claiming,0.06254815194439944,1.2022222792509831,0,0,1
0.7596933188415523,0.04755107858893585,1,genuine_stranded,-0.7121422402526165,0.06259238408080482,1,0,0
0.13444791880637236,0.1600930456427635,0,fraud_spoof_activation,0.02564512683639114,1.1907350915430024,0,0,0
0.10885424983988166,0.04170484895573153,0,fraud_stayed_home,-0.06714940088415014,0.3831220728175848,0,1,0
0.464602970038458,0.5063108918246191,0,fraud_driving_and_claiming,0.04170792178616106,1.0897687589339986,0,0,0
0.49339106043261155,0.16911180651352165,1,genuine_slow_stop,-0.3242792539190899,0.34275340054163533,0,0,0
0.14361605142956066,0.26452607122126803,0,fraud_spoof_activation,0.12091001979170737,1.8418848499407412,0,0,1
0.39251068831584435,0.16247249531425478,1,genuine_slow_stop,-0.23003819300158956,0.413930336728004,0,0,0
0.001,0.04196649322844244,0,fraud_stayed_home,0.04096649322844244,41.92456865978266,0,1,0
0.04790820816090298,0.2745242049934025,0,fraud_spoof_activation,0.22661599683249956,5.730092721871201,0,0,1
0.028175225362967706,0.06099037647687785,0,fraud_stayed_home,0.032815151113910146,2.1646042254133198,0,1,0
0.6036478867889851,0.128460481159397,1,genuine_stranded,-0.47518740562958806,0.2128066231393588,1,0,0
0.5454924017169329,0.14431083233418468,1,genuine_slow_stop,-0.40118156938274824,0.26455101359607347,1,0,0
0.48528030613055295,0.5368028190747826,0,fraud_driving_and_claiming,0.051522512944229604,1.106168344614472,0,0,1
0.5396911554453407,0.01941555737632661,1,genuine_slow_stop,-0.5202755980690141,0.035975244739856124,1,0,0
0.40002736698870894,0.1941299277356433,1,genuine_slow_stop,-0.20589743925306564,0.4852904037705975,0,0,0
0.5949381147223283,0.09537774657837524,1,genuine_stranded,-0.49956036814395305,0.16031513850436646,1,0,0
0.6354536446608232,0.719232792171431,0,fraud_driving_and_claiming,0.08377914751060778,1.1318396965299147,0,0,1
0.7773043509150944,0.7814980825627434,0,fraud_driving_and_claiming,0.004193731647649024,1.005393931281591,0,0,0
0.10730931749482125,0.008315175500748756,0,fraud_stayed_home,-0.0989941419940725,0.07748719503276134,0,1,0
0.03769270189245144,0.05975354389137301,0,fraud_stayed_home,0.022060841998921568,1.5852394668441754,0,1,0
0.6443631323216584,0.19974142527228997,1,genuine_slow_stop,-0.44462170704936843,0.3099822216246226,0,0,0
0.06538162558296633,0.08719653781236995,0,fraud_stayed_home,0.021814912229403627,1.3336346932370158,0,1,0
0.48083847248411044,0.5204589295302623,0,fraud_driving_and_claiming,0.03962045704615186,1.0823964323092488,0,0,0
0.06602433275178632,0.06611970010776136,0,fraud_stayed_home,9.536735597504009e-05,1.001429259831674,0,1,0
0.05177257508510153,0.04079270256932283,0,fraud_stayed_home,-0.0109798725157787,0.7879058477663718,0,1,0
0.6418344209103934,0.6642939364393892,0,fraud_driving_and_claiming,0.02245951552899572,1.0349910815098675,0,0,0
0.6949970532203222,0.14775960300529273,1,genuine_stranded,-0.5472374502150295,0.2126043408620186,1,0,0
0.3004514805597127,0.18236312660078635,1,genuine_slow_stop,-0.11808835395892636,0.6069616275461006,0,0,0
0.12658102289091566,0.11850386184987025,0,fraud_spoof_activation,-0.008077161041045416,0.9361823989176811,0,0,0
0.47496051465080336,0.3865736241640378,0,fraud_driving_and_claiming,-0.08838689048676557,0.813905152816962,0,0,0
0.0856145692549522,0.15010459633659431,0,fraud_spoof_activation,0.06449002708164212,1.7532394825245166,0,0,1
0.09064291655766743,0.04994017669147411,0,fraud_stayed_home,-0.04070273986619332,0.5509490166359073,0,1,0
0.05872983597716124,0.02996272989723884,0,fraud_stayed_home,-0.028767106079922403,0.5101703287331121,0,1,0
0.10872779885920147,0.1523930510429937,0,fraud_spoof_activation,0.04366525218379222,1.4015886558292188,0,0,0
0.10804209507750534,0.3218343083203126,0,fraud_spoof_activation,0.21379221324280728,2.9787586896639984,0,0,1
0.1381728800548777,0.28973097078465554,0,fraud_spoof_activation,0.15155809072977783,2.0968577466999174,0,0,1
0.6552727686394033,0.09898949587501106,1,genuine_stranded,-0.5562832727643923,0.15106586073260764,1,0,0
0.0466966137589404,0.04789707076049928,0,fraud_stayed_home,0.00120045700155888,1.0256856165659909,0,1,0
0.07399930120650668,0.009483128619232482,0,fraud_stayed_home,-0.0645161725872742,0.12814986513053073,0,1,0
0.0859713243028963,0.31669215704713183,0,fraud_spoof_activation,0.23072083274423555,3.6836523801702414,0,0,1
0.6884609698645539,0.737734046100035,0,fraud_driving_and_claiming,0.04927307623548116,1.0715683340434545,0,0,0
0.7012584858382183,0.03753697782717495,1,genuine_stranded,-0.6637215080110433,0.053527943058491186,1,0,0
0.7093046128635836,0.7611283558904739,0,fraud_driving_and_claiming,0.0518237430268903,1.073061233531867,0,0,1
0.10775162949770654,0.2670598674798397,0,fraud_spoof_activation,0.15930823798213312,2.4784533679108396,0,0,1
0.05028712614030103,0.001,0,fraud_stayed_home,-0.04928712614030103,0.01988540987210493,0,1,0
0.019799841235208872,0.026912677077428344,0,fraud_stayed_home,0.007112835842219473,1.3591683685425222,0,1,0
0.7444418678987967,0.009030958282784224,1,genuine_stranded,-0.7354109096160125,0.012131163682545933,1,0,0
0.36404612673440406,0.11033102323920853,1,genuine_slow_stop,-0.25371510349519555,0.3030679687789492,1,0,0
0.7098290920774648,0.7868852367490365,0,fraud_driving_and_claiming,0.07705614467157174,1.1085543505855802,0,0,1
0.46642091822819587,0.20153153196705834,1,genuine_slow_stop,-0.26488938626113756,0.4320798918125874,0,0,0
0.5801319610188838,0.15587807626501898,1,genuine_slow_stop,-0.4242538847538648,0.2686937077170229,0,0,0
0.34388465867448437,0.20371175746188,1,genuine_slow_stop,-0.14017290121260437,0.5923822419553404,0,0,0
0.7030011478118416,0.7005016835430039,0,fraud_driving_and_claiming,-0.0024994642688377366,0.9964431626893023,0,0,0
0.5156694655368375,0.13978235634203312,1,genuine_slow_stop,-0.37588710919480434,0.271069153042366,1,0,0
0.5797356449137278,0.07382955931328053,1,genuine_stranded,-0.5059060856004473,0.12735016832387283,1,0,0
0.6844767485661797,0.6089912390920174,0,fraud_driving_and_claiming,-0.07548550947416233,0.8897166348617046,0,0,0
0.033244374359935665,0.16837763409622605,0,fraud_spoof_activation,0.1351332597362904,5.064693580323753,0,0,1
0.5509242910775285,0.15586550524192522,1,genuine_slow_stop,-0.3950587858356033,0.28291586493891996,0,0,0
0.6477129915981295,0.1316293502826237,1,genuine_slow_stop,-0.5160836413155058,0.2032214094338916,1,0,0
0.4234570414911182,0.06392393178012958,1,genuine_slow_stop,-0.3595331097109886,0.15095694382148214,1,0,0
0.008105550467517165,0.001,0,fraud_stayed_home,-0.007105550467517165,0.12335703133003195,0,1,0
0.5491078552706167,0.09509279882195208,1,genuine_slow_stop,-0.4540150564486646,0.1731765895035286,1,0,0
0.05103827674888642,0.005203153640425853,0,fraud_stayed_home,-0.045835123108460565,0.10194410994547207,0,1,0
0.48420177475013126,0.057795330991192356,1,genuine_slow_stop,-0.4264064437589389,0.11936183352319109,1,0,0
0.6331671976039281,0.5882544161843124,0,fraud_driving_and_claiming,-0.044912781419615744,0.9290650073873244,0,0,0
0.9965690038251267,0.10023520251887057,1,genuine_stranded,-0.8963338013062562,0.10058019219336181,1,0,0
0.6402531120946994,0.026250190986686916,1,genuine_stranded,-0.6140029211080125,0.04099964450178224,1,0,0
0.5757797196999428,0.6168909356817631,0,fraud_driving_and_claiming,0.041111215981820326,1.071399084018034,0,0,0
0.6418346283821231,0.11545310823826783,1,genuine_slow_stop,-0.5263815201438553,0.1798795565919125,1,0,0
0.988487705398981,0.04590120482789373,1,genuine_stranded,-0.9425865005710873,0.04643574031467233,1,0,0
0.5610028783969068,0.09369203667670373,1,genuine_stranded,-0.46731084172020304,0.1670078234475541,1,0,0
0.55033149048417,0.23032316586564122,1,genuine_slow_stop,-0.32000832461852874,0.4185163875442065,0,0,0
0.4541770913085411,0.20419435279793485,1,genuine_slow_stop,-0.24998273851060626,0.44959093515415205,0,0,0
0.47704088379478404,0.1858595434592557,1,genuine_slow_stop,-0.29118134033552834,0.38960843853117433,0,0,0
0.7578447536131243,0.034798908248260166,1,genuine_stranded,-0.7230458453648642,0.0459181938835865,1,0,0
0.6316158285090478,0.05256311351212089,1,genuine_slow_stop,-0.579052714996927,0.08321993832272935,1,0,0
0.5973200901838942,0.691702720832827,0,fraud_driving_and_claiming,0.09438263064893282,1.1580082006143062,0,0,1
0.5997647849482498,0.10893716431725156,1,genuine_stranded,-0.4908276206309983,0.1816328424380712,1,0,0
0.4740294398789286,0.41231189418076947,0,fraud_driving_and_claiming,-0.061717545698159126,0.8698004589875651,0,0,0
0.05626699999848072,0.04967689410274303,0,fraud_stayed_home,-0.006590105895737691,0.8828622681468036,0,1,0
0.10720442169607229,0.23746558338877932,0,fraud_spoof_activation,0.13026116169270702,2.2150519967357156,0,0,1
0.04503144467043477,0.14004002668233767,0,fraud_spoof_activation,0.0950085820119029,3.1097584798517146,0,0,1
0.31632641649051446,0.07762164025673039,1,genuine_slow_stop,-0.23870477623378406,0.24538385296444262,0,0,0
0.47257506290995965,0.08930197925173276,1,genuine_slow_stop,-0.3832730836582269,0.18896847779771603,1,0,0
0.5934277106610796,0.21121070358238597,1,genuine_slow_stop,-0.3822170070786936,0.35591588305037897,0,0,0
0.7148509698504414,0.09119943303051262,1,genuine_stranded,-0.6236515368199288,0.12757806773560826,1,0,0
0.7348776302784225,0.7523606417149653,0,fraud_driving_and_claiming,0.01748301143654285,1.0237889778206224,0,0,0
0.7673222752623028,0.05882555521452881,1,genuine_stranded,-0.708496720047774,0.07666332706305541,1,0,0
0.5306707314808936,0.07674829806985418,1,genuine_slow_stop,-0.45392243341103944,0.14462480949509074,1,0,0
0.014812842411656554,0.07936516651854486,0,fraud_stayed_home,0.06455232410688831,5.357500391397094,0,1,1
0.698369691226356,0.6012494273412321,0,fraud_driving_and_claiming,-0.09712026388512385,0.8609316440319444,0,0,0
0.939765072848959,0.05795112512033182,1,genuine_stranded,-0.8818139477286272,0.06166547909593011,1,0,0
0.06106877679943866,0.050410725149573385,0,fraud_stayed_home,-0.010658051649865274,0.8254611002612465,0,1,0
0.07205569706458963,0.07608475193304398,0,fraud_stayed_home,0.004029054868454354,1.0559011866009307,0,1,0
0.014576671197270637,0.04754255928113009,0,fraud_stayed_home,0.03296588808385945,3.2613274533199403,0,1,0
0.8803658555924132,0.071646188457922,1,genuine_stranded,-0.8087196671344912,0.08138219652727625,1,0,0
0.8245272172992282,0.06540097057706144,1,genuine_stranded,-0.7591262467221668,0.07931926307056497,1,0,0
0.010428500082861291,0.005221297028113858,0,fraud_stayed_home,-0.005207203054747433,0.500627737344187,0,1,0
0.013578947945828462,0.04684094679612939,0,fraud_stayed_home,0.03326199885030093,3.4492729267432995,0,1,0
0.03616270252778228,0.11687532462807813,0,fraud_spoof_activation,0.08071262210029585,3.231840670580957,0,1,1
0.4695017455414179,0.42991931510183706,0,fraud_driving_and_claiming,-0.03958243043958082,0.9156907370287383,0,0,0
0.7169105446937512,0.025614984136108635,1,genuine_stranded,-0.6912955605576425,0.03572962986256665,1,0,0
0.32434890957125445,0.3321375470310641,0,fraud_driving_and_claiming,0.007788637459809622,1.024009988071536,0,0,0
0.7257976967042954,0.6395485911105832,0,fraud_driving_and_claiming,-0.08624910559371224,0.8811652514872836,0,0,0
0.5348579329098443,0.6210107866349167,0,fraud_driving_and_claiming,0.08615285372507242,1.1610739737604685,0,0,1
0.4472738901781608,0.46717510360167386,0,fraud_driving_and_claiming,0.01990121342351303,1.0444921319316323,0,0,0
0.0628533548831386,0.05447894133967124,0,fraud_stayed_home,-0.008374413543467366,0.866748874297743,0,1,0
0.6104651109908777,0.10213898032687153,1,genuine_stranded,-0.5083261306640062,0.1673131046719116,1,0,0
0.014830871362072463,0.013822269243382247,0,fraud_stayed_home,-0.0010086021186902164,0.931930226871308,0,1,0
0.054695222844844876,0.19407138851785719,0,fraud_spoof_activation,0.1393761656730123,3.548168016434583,0,0,1
0.05733264238545427,0.2976589405611615,0,fraud_spoof_activation,0.24032629817570722,5.191697721906441,0,0,1
0.6696414826567838,0.1059958751158156,1,genuine_stranded,-0.5636456075409682,0.15828726202567162,1,0,0
0.782947684579478,0.013029215515436409,1,genuine_stranded,-0.7699184690640416,0.01664121260058621,1,0,0
0.6716673449721298,0.6811452872021736,0,fraud_driving_and_claiming,0.009477942230043834,1.0141095561536952,0,0,0
0.39125759921485015,0.055437404304747695,1,genuine_slow_stop,-0.33582019491010245,0.14168993196825713,1,0,0
0.30699338673815524,0.2597990919597019,0,fraud_driving_and_claiming,-0.04719429477845333,0.8462665872170895,0,0,0
0.08597154869990487,0.17317198104742773,0,fraud_spoof_activation,0.08720043234752287,2.014270644132007,0,0,1
0.094014492674129,0.04330046604180423,0,fraud_stayed_home,-0.050714026632324764,0.4605673470423622,0,1,0
0.4948344497942002,0.08786287414748051,1,genuine_slow_stop,-0.4069715756467197,0.1775597811030359,1,0,0
0.061827539621203374,0.05474741464515698,0,fraud_stayed_home,-0.007080124976046397,0.88547157963896,0,1,0
0.13658063984909885,0.29085202298034407,0,fraud_spoof_activation,0.15427138313124522,2.129510403460448,0,0,1
0.414884289834764,0.16217373120075035,1,genuine_slow_stop,-0.25271055863401365,0.3908881205822919,0,0,0
0.03710534495734347,0.007523907645201727,0,fraud_stayed_home,-0.029581437312141738,0.20276606747042922,0,1,0
0.14698505575343393,0.09951086026137865,0,fraud_spoof_activation,-0.04747419549205528,0.6770088478889865,0,0,0
0.39857492170312586,0.46337772614103023,0,fraud_driving_and_claiming,0.06480280443790437,1.1625833396081844,0,0,1
0.0311916264477994,0.3183762100557877,0,fraud_spoof_activation,0.2871845836079883,10.206777893121236,0,0,1
0.01483506763971273,0.004990006630027834,0,fraud_stayed_home,-0.009845061009684896,0.33634294148610766,0,1,0
0.9683078120052497,0.014527376916292412,1,genuine_stranded,-0.9537804350889574,0.015002834567009652,1,0,0
0.001,0.04469632750080913,0,fraud_stayed_home,0.04369632750080913,44.65167582498415,0,1,0
0.570388269359039,0.17094634630282102,1,genuine_slow_stop,-0.39944192305621795,0.29970119615840213,0,0,0
0.14246533098332725,0.20595785158870614,0,fraud_spoof_activation,0.06349252060537888,1.4456598283057438,0,0,1
0.07383616481165853,0.054123363208225576,0,fraud_stayed_home,-0.01971280160343295,0.7330097701649531,0,1,0
0.05282783075032835,0.0984791158996262,0,fraud_stayed_home,0.04565128514929785,1.8641168941452317,0,1,0
0.11364561431420199,0.1410749058421679,0,fraud_spoof_activation,0.0274292915279659,1.2413471944895265,0,0,0
0.6188158625460598,0.6699312343782873,0,fraud_driving_and_claiming,0.051115371832227474,1.0826001599599637,0,0,1
0.04071949389573778,0.07766865866179155,0,fraud_stayed_home,0.036949164766053776,1.907360427912716,0,1,0
0.8974472011095636,0.09274134905049926,1,genuine_stranded,-0.8047058520590643,0.10333894361350118,1,0,0
0.855787154144031,0.001,1,genuine_stranded,-0.854787154144031,0.0011685134868455983,1,0,0
0.9349711938057637,0.001,1,genuine_stranded,-0.9339711938057637,0.0010695505242028038,1,0,0
0.09693439255578803,0.07756856003271219,0,fraud_stayed_home,-0.019365832523075846,0.8002088606395245,0,1,0
0.6352719414690573,0.24506972810964558,1,genuine_slow_stop,-0.39020221335941174,0.38577076420558104,0,0,0
0.43520455354269655,0.35096872004959667,0,fraud_driving_and_claiming,-0.08423583349309988,0.8064435694641574,0,0,0
0.8121001336927198,0.05959649922756275,1,genuine_stranded,-0.7525036344651571,0.07338556339229625,1,0,0
0.07173009915951133,0.2620546775908616,0,fraud_spoof_activation,0.19032457843135026,3.6532923747358184,0,0,1
0.09683787854462553,0.23913951719846338,0,fraud_spoof_activation,0.14230163865383785,2.469457730122954,0,0,1
0.03501489418918252,0.05238737051271028,0,fraud_stayed_home,0.017372476323527758,1.4961026049962858,0,1,0
0.03763369263794296,0.0206021477891702,0,fraud_stayed_home,-0.01703154484877276,0.5474243668566406,0,1,0
0.7028811764870637,0.019902798711955,1,genuine_stranded,-0.6829783777751087,0.02831598150834787,1,0,0
0.13504240335145587,0.2658612798275694,0,fraud_spoof_activation,0.13081887647611354,1.96870986090046,0,0,1
0.14401240329728973,0.15881072748924382,0,fraud_spoof_activation,0.014798324191954093,1.102749632000625,0,0,0
0.03151060282756194,0.055437937395034456,0,fraud_stayed_home,0.023927334567472515,1.7592864983226149,0,1,0
0.023564013297701764,0.14734129457515374,0,fraud_spoof_activation,0.12377728127745198,6.252544512229219,0,0,1
0.1011039068157157,0.2691939090159111,0,fraud_spoof_activation,0.16809000220019543,2.6625207172839978,0,0,1
0.31556011675273316,0.18343469488066239,1,genuine_slow_stop,-0.13212542187207077,0.5812968871712982,0,0,0
0.022523791451927472,0.2386302094176896,0,fraud_spoof_activation,0.2161064179657621,10.594114042164405,0,0,1
0.02276550723927273,0.045244566985961014,0,fraud_stayed_home,0.022479059746688283,1.9873301824670377,0,1,0
0.7085805594524854,0.7565517477193783,0,fraud_driving_and_claiming,0.04797118826689284,1.0676988945407484,0,0,0
0.7907041688391417,0.04846883992744683,1,genuine_stranded,-0.742235328911695,0.061298245967716894,1,0,0
0.056203338511101646,0.07489515752231282,0,fraud_stayed_home,0.018691819011211176,1.332551178545039,0,1,0
0.0609509817202399,0.00665763088191966,0,fraud_stayed_home,-0.05429335083832024,0.10922747208576661,0,1,0
0.5790942943589394,0.21460415089411894,1,genuine_slow_stop,-0.3644901434648205,0.37058520935088324,0,0,0
0.8449829822543735,0.1167190719877445,1,genuine_stranded,-0.7282639102666291,0.13813169768774086,1,0,0
0.345529081826514,0.06900533212254495,1,genuine_slow_stop,-0.27652374970396904,0.19970860932794732,0,0,0
0.141066812692898,0.11506746672327756,0,fraud_spoof_activation,-0.025999345969620447,0.8156890259139219,0,0,0
0.5973751359343563,0.1033869975919305,1,genuine_stranded,-0.49398813834242583,0.17306850972582433,1,0,0
0.06712140911116202,0.24831720563448997,0,fraud_spoof_activation,0.18119579652332796,3.6994680155661523,0,0,1
0.45555411010129904,0.44755562028243473,0,fraud_driving_and_claiming,-0.007998489818864307,0.9824401271295464,0,0,0
0.1231357645785533,0.08009293149439586,0,fraud_spoof_activation,-0.043042833084157434,0.6504388171032522,0,0,0
0.07999680612978802,0.013330470048377532,0,fraud_stayed_home,-0.06666633608141048,0.16663544531146576,0,1,0
0.3662572257201992,0.12938405949564225,1,genuine_slow_stop,-0.23687316622455695,0.35325912268925924,1,0,0
0.05507681986333736,0.17863749891430397,0,fraud_spoof_activation,0.12356067905096661,3.243365466489975,0,0,1
0.7766348163323946,0.09850348179738422,1,genuine_stranded,-0.6781313345350104,0.1268335553497386,1,0,0
0.06905307137306735,0.07586862838034261,0,fraud_stayed_home,0.006815557007275264,1.0986843624391,0,1,0
0.6466019283651341,0.5886072326516066,0,fraud_driving_and_claiming,-0.057994695713527444,0.9103070939375989,0,0,0
0.8232451437223325,0.11347421644300869,1,genuine_stranded,-0.7097709272793238,0.1378375317130932,1,0,0
0.10401509769299204,0.2852496028931222,0,fraud_spoof_activation,0.18123450520013012,2.7423601655875283,0,0,1
0.004563903080635255,0.012928233185192312,0,fraud_stayed_home,0.008364330104557057,2.8320936845373748,0,1,0
0.6378018950699103,0.07899114354800808,1,genuine_slow_stop,-0.5588107515219022,0.1238488319174998,1,0,0
0.03868149222419867,0.001,0,fraud_stayed_home,-0.03768149222419867,0.025851488425412992,0,1,0
0.7138864079974243,0.07177184424575583,1,genuine_stranded,-0.6421145637516685,0.10053664407261093,1,0,0
0.08176422558005907,0.3149331887174831,0,fraud_spoof_activation,0.23316896313742402,3.851676387893304,0,0,1
0.3692315587856093,0.03197811744075413,1,genuine_slow_stop,-0.3372534413448552,0.08660698164302964,1,0,0
0.4996690446815409,0.09215992559014564,1,genuine_slow_stop,-0.40750911909139526,0.18444156613167145,1,0,0
0.4620553724077154,0.20389908244206056,1,genuine_slow_stop,-0.2581562899656548,0.4412861603435293,0,0,0
0.04165950484274801,0.3169975202449194,0,fraud_spoof_activation,0.2753380154021714,7.609065743237153,0,0,1
0.029049696093644023,0.23359254359165094,0,fraud_spoof_activation,0.2045428474980069,8.04085874013733,0,0,1
0.010593497161594311,0.050780760944991114,0,fraud_stayed_home,0.04018726378339681,4.793126107869888,0,1,0
0.021102832243474434,0.06215926678956983,0,fraud_stayed_home,0.041056434546095394,2.945401862203972,0,1,0
0.7367358244060631,0.6642794150020377,0,fraud_driving_and_claiming,-0.07245640940402542,0.9016508921453212,0,0,0
0.5510389476640339,0.05792151454445013,1,genuine_stranded,-0.4931174331195838,0.10511309532093045,1,0,0
0.13428394524013104,0.30147950034374044,0,fraud_spoof_activation,0.1671955551036094,2.2450729663301328,0,0,1
0.39976854053649613,0.07423975612603355,1,genuine_slow_stop,-0.32552878441046257,0.1857063847996093,1,0,0
0.7591058370357984,0.11957611362364927,1,genuine_stranded,-0.6395297234121491,0.15752211387079132,1,0,0
0.6178028382159582,0.06916310228978075,1,genuine_stranded,-0.5486397359261774,0.11194993946542016,1,0,0
0.7786753101157938,0.058198971785772054,1,genuine_stranded,-0.7204763383300218,0.07474090457062642,1,0,0
0.144220511494835,0.24362868610124594,0,fraud_spoof_activation,0.09940817460641094,1.6892673192512686,0,0,1
0.06934166838235054,0.006656634813175161,0,fraud_stayed_home,-0.06268503356917537,0.09599623101422851,0,1,0
0.5614819420275206,0.11844968665127803,1,genuine_slow_stop,-0.4430322553762425,0.2109586557047575,1,0,0
0.3567396564776767,0.347959424294851,0,fraud_driving_and_claiming,-0.008780232182825698,0.9753848292215184,0,0,0
0.5111153425754348,0.1624942564681842,1,genuine_slow_stop,-0.3486210861072506,0.31792029119906673,0,0,0
0.4348102101206075,0.07361357681436623,1,genuine_slow_stop,-0.3611966333062413,0.16930008955828754,1,0,0
0.07728008909069829,0.23665763200376583,0,fraud_spoof_activation,0.15937754291306755,3.062296802339583,0,0,1
0.06474422270362512,0.14553300757452456,0,fraud_spoof_activation,0.08078878487089944,2.2477798592293063,0,0,1
0.13308924533264044,0.26262809058107606,0,fraud_spoof_activation,0.12953884524843562,1.9733083361945416,0,0,1
0.6787531866228178,0.6860779446784983,0,fraud_driving_and_claiming,0.007324758055680447,1.0107900005628256,0,0,0
0.1019358395783918,0.04914860503658948,0,fraud_stayed_home,-0.052787234541802314,0.48214762435118524,0,1,0
0.0872309791357683,0.043787422541116984,0,fraud_stayed_home,-0.043443556594651316,0.50196525373987,0,1,0
0.5952169861135477,0.5715317476295506,0,fraud_driving_and_claiming,-0.023685238483997062,0.9602057749654787,0,0,0
0.493680680103641,0.1604203914551076,1,genuine_slow_stop,-0.3332602886485334,0.3249470213709972,0,0,0
0.6964042287325047,0.11944668186574026,1,genuine_stranded,-0.5769575468667645,0.17151893314060793,1,0,0
0.46765646005987294,0.1224043508901826,1,genuine_slow_stop,-0.34525210916969035,0.26173933133561367,1,0,0
0.05615581634832183,0.015498962878355976,0,fraud_stayed_home,-0.04065685346996585,0.27599432956136843,0,1,0
0.883726584729182,0.032133462061347456,1,genuine_stranded,-0.8515931226678345,0.03636127537106895,1,0,0
0.0396012153965999,0.08573017933807223,0,fraud_stayed_home,0.046128963941472326,2.1647824112747163,0,1,0
0.902754194097886,0.022216135341435676,1,genuine_stranded,-0.8805380587564504,0.024609257843856584,1,0,0
0.08550729907573038,0.022004433774046497,0,fraud_stayed_home,-0.06350286530168388,0.25733682007354963,0,1,0
0.10520935205673972,0.05063939874928721,0,fraud_stayed_home,-0.054569953307452505,0.48131574278905076,0,1,0
0.6879189928340301,0.6389466445549734,0,fraud_driving_and_claiming,-0.04897234827905672,0.9288095290306932,0,0,0
0.627987728196028,0.6316912943551501,0,fraud_driving_and_claiming,0.0037035661591221514,1.0058959118100068,0,0,0
0.36757912261128534,0.10347880982311196,1,genuine_slow_stop,-0.26410031278817336,0.28151361691703997,1,0,0
0.4848808744217548,0.1218081722408043,1,genuine_slow_stop,-0.3630727021809505,0.25121205527854895,1,0,0
0.06797920491036569,0.0030060900406150585,0,fraud_stayed_home,-0.06497311486975063,0.04422007913301666,0,1,0
0.09063382134142826,0.1468743934011047,0,fraud_spoof_activation,0.05624057205967643,1.6205073417402975,0,0,1
0.47008932631873185,0.18890543669955265,1,genuine_slow_stop,-0.2811838896191792,0.40184923220791935,0,0,0
0.07502839713680504,0.049192909821489036,0,fraud_stayed_home,-0.025835487315316,0.6556484751142678,0,1,0
0.5101142372062009,0.15569880186526971,1,genuine_slow_stop,-0.3544154353409311,0.3052228016516443,0,0,0
0.8694571137765867,0.0435820289294673,1,genuine_stranded,-0.8258750848471195,0.05012550718534786,1,0,0
0.09349739050476254,0.05048436685722422,0,fraud_stayed_home,-0.04301302364753832,0.5399490470871013,0,1,0
0.034202485855875174,0.06240665510890346,0,fraud_stayed_home,0.028204169253028287,1.824570026922674,0,1,0
0.5391073145848106,0.4852068961831013,0,fraud_driving_and_claiming,-0.05390041840170934,0.900017460418467,0,0,0
0.04341489217849048,0.16511142591903033,0,fraud_spoof_activation,0.12169653374053985,3.803018149211993,0,0,1
0.5742357420600808,0.16205790017838703,1,genuine_slow_stop,-0.4121778418816937,0.28221443928683926,0,0,0
0.9928833692265999,0.04623763300756746,1,genuine_stranded,-0.9466457362190325,0.04656900082290945,1,0,0
0.5651650322551693,0.08358073405623419,1,genuine_slow_stop,-0.48158429819893517,0.14788704431284352,1,0,0
0.5638680255555728,0.04472617168161,1,genuine_stranded,-0.5191418538739628,0.07932014289584692,1,0,0
