event_id,trigger_type,pincode,start_time,duration_minutes,raw_value,threshold_value,trend,variability,sustained_event,label_trigger,source_confidence,multi_source_match
BORDER_1580,rain,560001,2022-09-04 20:00:00,81,20.899985382952302,25.0,2.8623319512900194,8.915217934499749,0,0,0.7653385307592622,1
BORDER_175,rain,226001,2022-07-08 07:00:00,109,41.298653156894886,25.0,-3.2137859297039806,3.379363124300299,0,1,0.635428839361814,0
FAKE_1512,rain,380001,2022-08-03 00:00:00,8,65.00898024026958,25.0,7.0268340355825,6.377740998516669,0,0,0.6439364659256651,0
BORDER_1987,rain,395003,2022-09-21 19:00:00,79,39.98062485417521,25.0,4.28060355650565,2.9176243628232053,0,0,0.8336737575092676,0
FAKE_1339,rain,500001,2022-07-26 19:00:00,21,31.763045192755516,25.0,6.204107886315153,28.000954102726315,0,0,0.3353418021508655,0
BORDER_1316,rain,400001,2022-08-24 20:00:00,64,42.07562418802749,25.0,-1.1819486662299408,3.1249001045512927,0,0,0.7704762683954565,0
FAKE_114,rain,380001,2022-06-05 18:00:00,38,73.1116798000489,25.0,1.6444682562667694,7.275052276283257,0,0,0.5631985163251141,0
BORDER_2657,rain,700001,2022-10-19 17:00:00,88,46.462109911794556,25.0,-3.8474743903695705,9.59067468639552,0,0,0.8337411865973119,0
BORDER_69,rain,226001,2022-07-03 21:00:00,93,30.187102184157574,25.0,3.9556173032687756,7.53562290465212,0,1,0.7764179207281332,1
FAKE_1647,rain,110001,2022-08-08 15:00:00,17,58.805703737179705,25.0,2.5758915158376468,29.401958311812972,0,0,0.4661521819240831,0
BORDER_973,rain,226001,2022-08-10 13:00:00,103,45.64471439799703,25.0,0.6390405060586399,11.211058374186464,0,1,0.8104125825918447,0
BORDER_238,rain,462001,2022-07-10 22:00:00,101,31.423027164731593,25.0,0.15422448006913037,8.059552450480867,0,1,0.8087699225161145,1
FAKE_3812,rain,395003,2022-11-06 20:00:00,32,86.43422670641833,25.0,14.011662096849303,16.522031917324036,0,0,0.612418138576879,0
BORDER_734,rain,226001,2022-07-31 14:00:00,60,36.06544705031462,25.0,2.4769100912863697,13.646859587549022,0,0,0.8019094296422937,1
BORDER_1081,rain,440001,2022-08-15 01:00:00,67,44.242687592131944,25.0,-0.3131948128717523,11.408157537571398,0,0,0.7952683260063742,0
BORDER_930,rain,440001,2022-08-08 18:00:00,85,43.1947924936297,25.0,-3.6423229443825744,12.434316049008025,0,0,0.71350990971636,0
BORDER_1585,rain,440001,2022-09-05 01:00:00,72,38.11200814780575,25.0,3.1351304572483585,8.449827244054353,0,0,0.7529841710805196,1
FAKE_588,rain,560001,2022-06-25 12:00:00,27,94.89473784551218,25.0,-3.2452811014949994,18.66751301391921,0,0,0.46601083949212585,0
BORDER_460,rain,462001,2022-07-20 04:00:00,104,29.062187023675094,25.0,0.8203434722495908,14.30652840151598,0,1,0.8107943488940891,0
FAKE_3886,rain,500001,2022-11-09 22:00:00,6,76.51032210270054,25.0,-12.217686146276119,27.731517707774792,0,0,0.4434871258008406,0
BORDER_492,rain,800001,2022-07-21 12:00:00,80,32.3113512616688,25.0,0.3759066013531758,5.486796595886621,0,0,0.6002949584507946,0
FAKE_193,rain,400001,2022-06-09 01:00:00,14,93.66648399844702,25.0,-2.4368842532378068,14.578463206237437,0,0,0.4594588526414187,0
FAKE_3642,rain,800001,2022-10-30 18:00:00,39,40.24660142938252,25.0,-1.3018854121480388,5.524851771286347,0,0,0.27796831957711626,0
FAKE_2551,rain,440001,2022-09-15 07:00:00,19,29.66189100298644,25.0,11.676797809902649,21.636824128432487,0,0,0.5083690402874514,0
FAKE_3637,rain,800001,2022-10-30 13:00:00,26,85.86491964966795,25.0,12.684748937951145,10.92287797416773,0,0,0.4698023675066629,0
BORDER_933,rain,400001,2022-08-08 21:00:00,101,44.14576746397148,25.0,2.3089405408669528,12.229313499406627,0,1,0.7118987660580199,1
BORDER_1753,rain,560001,2022-09-12 01:00:00,106,22.308646508226722,25.0,4.635061152472128,7.883993928792075,0,1,0.7663012365141018,1
FAKE_1210,rain,462001,2022-07-21 10:00:00,20,91.07508620373247,25.0,13.968294941426521,13.539259675789198,0,0,0.3692534397127364,0
FAKE_3552,rain,226001,2022-10-27 00:00:00,21,77.33572854822071,25.0,11.894558179274895,8.671796895830184,0,0,0.3148673270592643,0
BORDER_2996,rain,302001,2022-11-02 20:00:00,65,35.169367730645014,25.0,4.967907652739626,6.885959146285913,0,0,0.8091624008044231,1
FAKE_682,rain,400001,2022-06-29 10:00:00,7,73.09169683346971,25.0,-5.2646459947397375,11.737796557306815,0,0,0.29546329253582176,0
FAKE_693,rain,800001,2022-06-29 21:00:00,35,82.56215059629562,25.0,3.712292545920274,24.057565612523998,0,0,0.21946900834383282,0
BORDER_165,rain,302001,2022-07-07 21:00:00,69,29.435623030046095,25.0,2.8745654290807376,7.863702074833947,0,0,0.5409309150225782,1
FAKE_2091,rain,411001,2022-08-27 03:00:00,5,94.5394049056506,25.0,-12.346872379934926,28.859234055705898,0,0,0.6606614835484066,0
BORDER_1116,rain,462001,2022-08-16 12:00:00,86,25.26159512262036,25.0,1.4943842257851339,11.851823175411019,0,0,0.5865701222956092,0
BORDER_2916,rain,700001,2022-10-30 12:00:00,71,48.610975910357155,25.0,-1.7272369901672602,8.175362709906999,0,0,0.7470741933426325,0
BORDER_873,rain,560001,2022-08-06 09:00:00,81,27.740577881742993,25.0,-1.4936391852159216,13.906369375172337,0,0,0.6370242083998433,1
FAKE_538,rain,800001,2022-06-23 10:00:00,17,56.82132796088705,25.0,9.665396604492699,26.258700027997385,0,0,0.30599702734932904,0
FAKE_1784,rain,302001,2022-08-14 08:00:00,35,92.49928069428164,25.0,-10.068219470147575,25.102731151528292,0,0,0.5959805072333578,0
BORDER_1080,rain,302001,2022-08-15 00:00:00,64,27.802773036046865,25.0,-4.5187377238514905,7.27448600885269,0,0,0.718090194056971,0
BORDER_1070,rain,600001,2022-08-14 14:00:00,83,29.224278056167474,25.0,3.3083514546809614,14.152823465534816,0,0,0.805799439717061,0
FAKE_661,rain,462001,2022-06-28 13:00:00,30,92.27993354378962,25.0,-8.87050849803089,17.69512659896948,0,0,0.409635830583011,0
FAKE_1045,rain,440001,2022-07-14 13:00:00,17,74.00253854844497,25.0,11.977467548676074,20.58763278118343,0,0,0.2656439860024121,0
BORDER_2752,rain,395003,2022-10-23 16:00:00,92,20.205968007422847,25.0,0.3812001772671971,9.169316654921918,0,1,0.6945018013322053,0
BORDER_1890,rain,440001,2022-09-17 18:00:00,77,35.20589121557116,25.0,-0.5782765627512676,6.490850102002272,0,0,0.6549608057684466,0
FAKE_1756,rain,302001,2022-08-13 04:00:00,30,46.97612504554186,25.0,5.602671608457268,21.85549081118492,0,0,0.31074677442982,0
BORDER_1311,rain,800001,2022-08-24 15:00:00,94,23.61100215545033,25.0,0.3987291544981977,11.471225480989197,0,1,0.6936508706013982,1
FAKE_53,rain,400001,2022-06-03 05:00:00,37,36.10997852671014,25.0,6.267329907303559,18.820499422697694,0,0,0.34825507182389925,0
BORDER_2841,rain,600001,2022-10-27 09:00:00,80,31.344967390930677,25.0,-2.0758853489026494,7.049510007693154,0,0,0.6751967747312667,1
FAKE_2046,rain,700001,2022-08-25 06:00:00,35,82.54288201576063,25.0,3.5805391780889693,10.803347820003903,0,0,0.20047152126374518,0
BORDER_2865,rain,440001,2022-10-28 09:00:00,85,44.589774408978926,25.0,-0.4288816196828913,5.910254957751668,0,0,0.7091835034481625,1
FAKE_2299,rain,380001,2022-09-04 19:00:00,25,61.15685746806478,25.0,-8.281847000709131,26.32863291396479,0,0,0.3270176992237541,0
FAKE_1231,rain,380001,2022-07-22 07:00:00,30,77.82574377612615,25.0,7.766044032538488,7.644913006819974,0,0,0.4530699263473221,0
FAKE_1619,rain,600001,2022-08-07 11:00:00,7,87.15757028166851,25.0,12.41295009911396,26.99823909095934,0,0,0.6998706361290463,0
FAKE_2442,rain,400001,2022-09-10 18:00:00,10,90.65148051819853,25.0,-5.780244570367515,28.464721454432414,0,0,0.3584726443177927,0
FAKE_911,rain,411001,2022-07-08 23:00:00,11,83.73573599163689,25.0,1.9167876316620713,11.529060812771506,0,0,0.5474765596715239,0
FAKE_926,rain,500001,2022-07-09 14:00:00,14,41.42156844775654,25.0,-11.01215871876052,20.962219619978388,0,0,0.35987159770384747,0
BORDER_2611,rain,395003,2022-10-17 19:00:00,84,45.311451518916186,25.0,0.5336225559552252,11.42843751013498,0,0,0.6059530235630829,1
BORDER_456,rain,400001,2022-07-20 00:00:00,87,38.993226241965196,25.0,1.2903033135124726,3.8517542398216613,0,0,0.5138543053340643,0
FAKE_1865,rain,560001,2022-08-17 17:00:00,29,74.80226430121924,25.0,-2.9461898899990864,27.724522297871605,0,0,0.5189652447898327,0
FAKE_42,rain,452001,2022-06-02 18:00:00,22,37.8997958048949,25.0,1.4620136809975826,22.29737994231733,0,0,0.5259806297513002,0
FAKE_191,rain,395003,2022-06-08 23:00:00,16,41.27517411028464,25.0,-14.670125140245586,8.422140751720182,0,0,0.6500093209240525,0
BORDER_1454,rain,800001,2022-08-30 14:00:00,91,48.32127505207424,25.0,3.2385580049245792,12.163760264435856,0,1,0.8025951216057549,1
FAKE_907,rain,600001,2022-07-08 19:00:00,12,37.74652048969891,25.0,13.478193187368507,26.99003741779405,0,0,0.6535209802075108,0
BORDER_1005,rain,452001,2022-08-11 21:00:00,60,33.97356719539918,25.0,-2.766059699467931,12.849135698892605,0,0,0.5800195405271406,1
BORDER_1908,rain,302001,2022-09-18 12:00:00,90,24.27046911965509,25.0,-1.015644208903188,6.0112790188187635,0,0,0.7415034834404352,0
FAKE_84,rain,500001,2022-06-04 12:00:00,25,81.67571517838832,25.0,8.747371311775456,24.740453569863845,0,0,0.2456030515243452,0
FAKE_1936,rain,110001,2022-08-20 16:00:00,19,32.5506513258899,25.0,3.2699733315578534,12.20529921120265,0,0,0.28015451975778444,0
FAKE_2359,rain,110001,2022-09-07 07:00:00,31,76.22477947993619,25.0,-0.8158660766182599,27.493990384206437,0,0,0.3680798324925494,0
BORDER_2010,rain,440001,2022-09-22 18:00:00,78,47.63065602075213,25.0,1.622635130906498,7.225611665695076,0,0,0.8498236393406571,0
FAKE_2151,rain,226001,2022-08-29 15:00:00,35,32.73487370930626,25.0,-8.068915861588216,6.16449855216354,0,0,0.5525565733194975,0
BORDER_2829,rain,452001,2022-10-26 21:00:00,76,48.12307756390442,25.0,-3.0645224092502907,11.872625693785972,0,0,0.6097133318325081,0
FAKE_2035,rain,800001,2022-08-24 19:00:00,39,50.05983670161957,25.0,-0.866689350067384,25.4684497613663,0,0,0.2623071038537606,0
FAKE_1116,rain,500001,2022-07-17 12:00:00,16,65.32946422485475,25.0,-1.2611035653139364,14.919733135364606,0,0,0.41560524243216446,0
FAKE_914,rain,462001,2022-07-09 02:00:00,29,49.60933550058574,25.0,-2.534578108138021,27.700377234374354,0,0,0.3212891330369126,0
FAKE_1089,rain,500001,2022-07-16 09:00:00,8,98.33178567560435,25.0,10.59951559999758,17.458325707355932,0,0,0.5016227113420149,0
BORDER_2682,rain,800001,2022-10-20 18:00:00,79,26.90309537971168,25.0,-3.631687918359219,14.811662693204298,0,0,0.5061156252577006,0
FAKE_2703,rain,395003,2022-09-21 15:00:00,28,56.976918687685654,25.0,10.505772005857622,28.307642068621995,0,0,0.5006180289794525,0
BORDER_2327,rain,395003,2022-10-05 23:00:00,65,43.77315102198817,25.0,4.4822833328932035,2.127541660259349,0,0,0.7057457837584313,0
BORDER_270,rain,800001,2022-07-12 06:00:00,97,43.397639496073865,25.0,4.259338523730985,11.315441961836619,0,1,0.8405341565579851,1
BORDER_1503,rain,400001,2022-09-01 15:00:00,72,43.89065680379546,25.0,0.6025472451683385,4.444172455062065,0,0,0.6704655048144871,0
FAKE_2283,rain,110001,2022-09-04 03:00:00,16,78.56868591043406,25.0,4.833917604771504,6.099291040536371,0,0,0.6182968895654755,0
FAKE_3997,rain,500001,2022-11-14 13:00:00,25,27.53654263961011,25.0,-3.874977462180315,23.645026219150267,0,0,0.28637769699536136,0
FAKE_2819,rain,560001,2022-09-26 11:00:00,11,84.51585791388706,25.0,-8.977651524914112,15.288030485855524,0,0,0.500421212932957,0
FAKE_288,rain,380001,2022-06-13 00:00:00,38,49.91166862320061,25.0,14.192932442110394,19.502805742386702,0,0,0.32711228994874664,0
FAKE_2490,rain,110001,2022-09-12 18:00:00,8,83.11392344397967,25.0,11.946875794884903,13.342871211894822,0,0,0.6960192368892972,0
FAKE_989,rain,600001,2022-07-12 05:00:00,34,86.26441012951203,25.0,-3.536295166200805,8.306717877462042,0,0,0.29834409865641154,0
BORDER_621,rain,452001,2022-07-26 21:00:00,80,37.9293003999015,25.0,-4.679054878070737,8.103529019566343,0,0,0.6974198356703258,1
BORDER_2741,rain,560001,2022-10-23 05:00:00,84,43.4655018593963,25.0,-2.7304037181293905,3.6676061239105224,0,0,0.6689135597077727,1
FAKE_3050,rain,700001,2022-10-06 02:00:00,26,51.463382538200506,25.0,14.7141501704177,14.356611696268354,0,0,0.5804008358780508,0
BORDER_1594,rain,110001,2022-09-05 10:00:00,80,24.594753117764952,25.0,3.1083625382625275,5.216526889869687,0,0,0.8049672911848872,0
FAKE_113,rain,110001,2022-06-05 17:00:00,6,85.57330539643277,25.0,12.09453176029879,20.4315928024323,0,0,0.6902313625461889,0
FAKE_3112,rain,395003,2022-10-08 16:00:00,10,72.07982932123755,25.0,-10.373317826410803,13.91927617716401,0,0,0.28873647065374125,0
FAKE_3930,rain,600001,2022-11-11 18:00:00,19,92.8686984679058,25.0,8.716610386696413,10.87320658226879,0,0,0.6899856448045251,0
BORDER_2618,rain,395003,2022-10-18 02:00:00,72,39.425221395370926,25.0,2.065808047171039,14.235345458815763,0,0,0.5304516416613849,1
FAKE_1186,rain,440001,2022-07-20 10:00:00,11,35.45807648266832,25.0,2.467123464077588,12.496856711101625,0,0,0.21720160422672913,0
FAKE_463,rain,700001,2022-06-20 07:00:00,33,60.999879611067755,25.0,3.675590871892357,16.743594074767095,0,0,0.4237340706612289,0
FAKE_324,rain,226001,2022-06-14 12:00:00,17,64.410424527212,25.0,-12.971623092233553,25.00891269555904,0,0,0.3168560409552165,0
FAKE_3743,rain,411001,2022-11-03 23:00:00,18,81.75867154956133,25.0,6.473630890388826,8.837425045642629,0,0,0.22945433053283304,0
BORDER_1458,rain,110001,2022-08-30 18:00:00,102,36.6315411749453,25.0,4.3828541515261055,14.698844218455,0,1,0.848369810813088,0
BORDER_1282,rain,380001,2022-08-23 10:00:00,71,24.503611874399645,25.0,-1.510001077474119,9.348729548524394,0,0,0.5269012727824364,0
BORDER_2123,rain,440001,2022-09-27 11:00:00,82,43.14086249163877,25.0,0.752532400931103,5.499032908948559,0,0,0.6754035369839493,1
FAKE_3565,rain,600001,2022-10-27 13:00:00,36,31.67872401714896,25.0,3.2868246571442974,22.04339880164027,0,0,0.4527708617148697,0
FAKE_836,rain,226001,2022-07-05 20:00:00,10,78.88919367915067,25.0,-6.199397356769705,18.13675768389733,0,0,0.548916392752585,0
FAKE_2534,rain,462001,2022-09-14 14:00:00,24,90.8875351439367,25.0,8.451667979638792,5.385379151913481,0,0,0.6084302402705112,0
FAKE_1014,rain,440001,2022-07-13 06:00:00,18,68.44368272197653,25.0,-4.750766619281945,21.211613922505926,0,0,0.23422035462131308,0
FAKE_2115,rain,700001,2022-08-28 03:00:00,8,86.23723842847483,25.0,8.305809806948442,24.714544127711775,0,0,0.5540118919989558,0
BORDER_2947,rain,395003,2022-10-31 19:00:00,78,27.930025609279532,25.0,-4.1744671376779365,9.656111887263084,0,0,0.6652032296504227,0
FAKE_1172,rain,700001,2022-07-19 20:00:00,21,33.277524197675774,25.0,-1.5217635913005054,28.51242996282527,0,0,0.6764171945852921,0
BORDER_2331,rain,500001,2022-10-06 03:00:00,82,46.32203088024119,25.0,4.1290364834434286,6.92526682887392,0,0,0.6303885012010688,0
FAKE_868,rain,500001,2022-07-07 04:00:00,37,35.38497766873099,25.0,-3.247726483131654,9.06652037763713,0,0,0.5671828382461092,0
BORDER_2045,rain,395003,2022-09-24 05:00:00,95,23.732276175650846,25.0,-4.550436665105126,14.211034719072487,0,1,0.6078038141968458,1
BORDER_1859,rain,800001,2022-09-16 11:00:00,89,46.56330582983847,25.0,3.767425105113716,7.791694333739823,0,0,0.5861771236327877,0
FAKE_1161,rain,700001,2022-07-19 09:00:00,37,33.65715470984726,25.0,4.696881071989569,27.674637960956094,0,0,0.2843747191991148,0
BORDER_128,rain,226001,2022-07-06 08:00:00,79,43.13022315829656,25.0,3.1391610656608453,8.739176480243593,0,0,0.8190421669068106,0
BORDER_2559,rain,400001,2022-10-15 15:00:00,61,20.53868857349345,25.0,-0.717115942548765,7.342978857868123,0,0,0.8316165778307558,1
FAKE_2377,rain,302001,2022-09-08 01:00:00,29,31.943417147948136,25.0,11.609612085699595,9.958911706233327,0,0,0.5742921735017663,0
BORDER_1699,rain,380001,2022-09-09 19:00:00,95,44.34031091348075,25.0,-2.6592497875750762,7.328887854858869,0,1,0.6429402339583723,0
BORDER_82,rain,226001,2022-07-04 10:00:00,63,43.65853247921315,25.0,4.947596373069965,12.441496906228704,0,0,0.729954254910637,1
BORDER_1288,rain,600001,2022-08-23 16:00:00,106,20.328421214941066,25.0,3.8572720823695654,2.9758100797593916,0,1,0.7979178895618685,1
FAKE_2350,rain,800001,2022-09-06 22:00:00,16,59.34613345800451,25.0,-2.283007440090053,17.730289631151066,0,0,0.6725252766973018,0
FAKE_3895,rain,560001,2022-11-10 07:00:00,6,49.48682844886216,25.0,7.3015742620787805,23.647368472078796,0,0,0.45008461459206744,0
FAKE_3233,rain,452001,2022-10-13 17:00:00,36,51.290062570093646,25.0,-5.226956410698945,5.8771902804075,0,0,0.5257001793504583,0
FAKE_327,rain,440001,2022-06-14 15:00:00,39,80.06813775770422,25.0,-1.0438316314884553,6.50355856501963,0,0,0.48114840793895486,0
FAKE_428,rain,462001,2022-06-18 20:00:00,8,85.09590215632359,25.0,14.032676313101664,26.42184840187735,0,0,0.2588219940796626,0
BORDER_149,rain,700001,2022-07-07 05:00:00,106,32.505219777811035,25.0,3.3885158426437734,10.099923434232748,0,1,0.7578647208659981,1
FAKE_3078,rain,800001,2022-10-07 06:00:00,26,94.1985183746503,25.0,-2.4662300190523165,26.60289490490963,0,0,0.25483191481672096,0
FAKE_3735,rain,700001,2022-11-03 15:00:00,19,70.25335899791112,25.0,-9.845514650961693,7.606079972119438,0,0,0.5394320445427567,0
BORDER_2814,rain,452001,2022-10-26 06:00:00,90,24.510318009998812,25.0,-4.1802708104668,8.38039301579899,0,0,0.5698721709329058,1
FAKE_1325,rain,500001,2022-07-26 05:00:00,8,83.08902751961088,25.0,12.45416461214688,26.362885897768738,0,0,0.5415877816199091,0
FAKE_647,rain,395003,2022-06-27 23:00:00,36,85.89000547310943,25.0,8.590731991844443,20.805414943848724,0,0,0.3867600884498438,0
FAKE_2439,rain,395003,2022-09-10 15:00:00,35,65.37965388887784,25.0,-11.785299092192297,14.793194090779455,0,0,0.4946358806185433,0
FAKE_998,rain,380001,2022-07-12 14:00:00,24,93.82019718254806,25.0,-5.164854034498978,14.302056374072398,0,0,0.5799118292141942,0
FAKE_3157,rain,700001,2022-10-10 13:00:00,14,52.99068817854436,25.0,4.431340046044955,10.785315554428717,0,0,0.4792359608363441,0
BORDER_1593,rain,411001,2022-09-05 09:00:00,75,35.28608761308351,25.0,4.459462487820664,8.789476619663638,0,0,0.7733598146800313,0
BORDER_1259,rain,700001,2022-08-22 11:00:00,67,48.70106469202608,25.0,2.412435174723017,3.713108320286749,0,0,0.678944086697192,1
FAKE_3761,rain,395003,2022-11-04 17:00:00,14,77.35149547072848,25.0,10.798162402004557,14.511605578857333,0,0,0.6824299593842851,0
FAKE_520,rain,452001,2022-06-22 16:00:00,7,85.45772300396946,25.0,12.876841608955615,15.127567363189161,0,0,0.6530555010662484,0
BORDER_483,rain,462001,2022-07-21 03:00:00,62,35.666410388831736,25.0,1.5313577278157506,4.228630835316448,0,0,0.6300696664534408,1
BORDER_655,rain,400001,2022-07-28 07:00:00,104,20.919070766184298,25.0,2.517418795059431,12.93787455976795,0,1,0.5969712538962125,0
FAKE_1556,rain,462001,2022-08-04 20:00:00,17,50.61907329725758,25.0,-1.8510417590050228,11.56733274700013,0,0,0.28235887347149047,0
BORDER_2165,rain,411001,2022-09-29 05:00:00,102,27.251991796961736,25.0,1.8379489413906036,5.812995716705239,0,1,0.5313095348951058,1
FAKE_1327,rain,452001,2022-07-26 07:00:00,17,81.29547421492671,25.0,-8.717469875344372,18.42708638975259,0,0,0.5686096117856523,0
BORDER_1323,rain,600001,2022-08-25 03:00:00,74,32.77777338074231,25.0,3.0113870829876497,5.54622411885081,0,0,0.5897619771321821,0
FAKE_2931,rain,462001,2022-10-01 03:00:00,16,48.47036978458247,25.0,11.961783408315892,19.8379223028466,0,0,0.30373866382823544,0
BORDER_66,rain,700001,2022-07-03 18:00:00,67,38.715876248519876,25.0,1.9575833799218065,6.184839926563684,0,0,0.7853006090990244,0
BORDER_1868,rain,500001,2022-09-16 20:00:00,95,24.054914293022456,25.0,-2.00027821239999,2.730160139083163,0,1,0.666238463436582,1
BORDER_2433,rain,700001,2022-10-10 09:00:00,74,34.06176813842539,25.0,3.6134999109862864,4.836169312619516,0,0,0.5360231107292954,1
FAKE_1659,rain,800001,2022-08-09 03:00:00,29,43.87858219096295,25.0,5.166019906953366,9.91896944179139,0,0,0.6478264597915884,0
BORDER_2454,rain,110001,2022-10-11 06:00:00,65,32.134827308859506,25.0,-4.475370371935888,10.16507288197641,0,0,0.7165964158023869,1
FAKE_3395,rain,800001,2022-10-20 11:00:00,7,36.77778890596083,25.0,11.071413074304509,21.083107841894705,0,0,0.3147093382578567,0
BORDER_182,rain,500001,2022-07-08 14:00:00,91,29.428102946627675,25.0,2.1210893285357555,4.101324363720066,0,1,0.5045588481095236,1
FAKE_754,rain,560001,2022-07-02 10:00:00,39,36.52688774348434,25.0,-5.605103945106688,26.238355387197533,0,0,0.24449485742817334,0
FAKE_3692,rain,440001,2022-11-01 20:00:00,10,89.51157658986926,25.0,9.740456525001505,6.96295974253006,0,0,0.49130087037618353,0
BORDER_2147,rain,380001,2022-09-28 11:00:00,101,29.474581389539168,25.0,-2.9271669415092627,7.349569359185153,0,1,0.5710703242199886,1
FAKE_2880,rain,700001,2022-09-29 00:00:00,28,33.69567220318684,25.0,8.088485320643148,13.00312623986778,0,0,0.6202462542078735,0
BORDER_2571,rain,380001,2022-10-16 03:00:00,106,40.94678037289014,25.0,-3.996158490294718,14.795208963287402,0,1,0.5266003461380953,0
FAKE_906,rain,380001,2022-07-08 18:00:00,27,68.0728669147413,25.0,-13.224687844093745,20.82006526653767,0,0,0.5844600222855841,0
BORDER_342,rain,600001,2022-07-15 06:00:00,88,28.449923063346255,25.0,0.7442759725727619,2.1699570548708147,0,0,0.6663264198303501,0
FAKE_2787,rain,380001,2022-09-25 03:00:00,32,52.90316574620779,25.0,14.8424115408739,19.280333115062408,0,0,0.4363066043170697,0
FAKE_3685,rain,440001,2022-11-01 13:00:00,35,76.44790434207994,25.0,12.353236410724286,25.63592289012496,0,0,0.42529856455179993,0
FAKE_3927,rain,800001,2022-11-11 15:00:00,26,29.244679384611278,25.0,-7.968852407885828,14.913649674340377,0,0,0.4248889707828516,0
BORDER_2688,rain,302001,2022-10-21 00:00:00,69,22.785176006335025,25.0,2.0691957407922725,3.0689750861097043,0,0,0.5000579237754006,1
BORDER_693,rain,400001,2022-07-29 21:00:00,91,44.33339398696387,25.0,1.668194682958485,8.235154083826494,0,1,0.6659525253632177,1
FAKE_2069,rain,500001,2022-08-26 05:00:00,28,84.87305590412893,25.0,-2.4883429130188333,10.727915347784975,0,0,0.31589513880828984,0
FAKE_391,rain,800001,2022-06-17 07:00:00,8,29.90749307467108,25.0,-0.4020701326874061,19.984224141573346,0,0,0.5010728220262405,0
FAKE_1026,rain,411001,2022-07-13 18:00:00,14,86.17292648243088,25.0,-7.275630715688255,24.36048736515758,0,0,0.3927767822006569,0
FAKE_115,rain,411001,2022-06-05 19:00:00,37,83.99032294284459,25.0,-3.103716530361895,20.552167505696836,0,0,0.6311818543733725,0
BORDER_2360,rain,500001,2022-10-07 08:00:00,91,31.716379491197994,25.0,3.1413036446080707,2.1354235576134974,0,1,0.5783847931081371,1
BORDER_1609,rain,395003,2022-09-06 01:00:00,76,22.078646092709363,25.0,-2.141321643537226,3.204122395811624,0,0,0.674807051763975,1
BORDER_1787,rain,395003,2022-09-13 11:00:00,78,31.52900480330414,25.0,1.085544808356751,4.076758203577651,0,0,0.5915077970685715,0
FAKE_855,rain,462001,2022-07-06 15:00:00,16,61.088157924126996,25.0,-12.999183557836535,6.202307760300886,0,0,0.3478325196358095,0
BORDER_777,rain,700001,2022-08-02 09:00:00,89,44.32284404442915,25.0,3.2457587032944453,11.870502455624095,0,0,0.6279089557158958,0
FAKE_778,rain,560001,2022-07-03 10:00:00,39,27.2399665324363,25.0,5.375974536035081,6.914206460838475,0,0,0.4103806008829629,0
FAKE_1149,rain,560001,2022-07-18 21:00:00,12,80.88462554539491,25.0,5.256925126861127,10.147049704458029,0,0,0.3762405234716756,0
FAKE_1856,rain,226001,2022-08-17 08:00:00,7,29.09480016019844,25.0,3.7166682948891108,19.062802978382916,0,0,0.40106557751443817,0
BORDER_2288,rain,700001,2022-10-04 08:00:00,78,32.32411960923703,25.0,4.78908599390088,6.680247695476475,0,0,0.7648816153009282,0
FAKE_3562,rain,800001,2022-10-27 10:00:00,37,88.93748872398645,25.0,12.948224854429832,28.2413219447639,0,0,0.20397709063927033,0
BORDER_1285,rain,440001,2022-08-23 13:00:00,91,43.155893930015324,25.0,-1.0742927959684168,10.620326455587199,0,1,0.7522394875949603,1
FAKE_1403,rain,600001,2022-07-29 11:00:00,5,41.235660996728356,25.0,-5.349408938960718,16.637174310992485,0,0,0.6715979248467253,0
BORDER_1808,rain,800001,2022-09-14 08:00:00,102,48.289241599805706,25.0,1.7275169783938011,12.26882675605182,0,1,0.6159050678885275,0
FAKE_2610,rain,110001,2022-09-17 18:00:00,10,63.93861255529576,25.0,-10.594554927797216,18.775783817003926,0,0,0.27232745100348843,0
FAKE_447,rain,226001,2022-06-19 15:00:00,7,81.793180866162,25.0,9.14720330524316,5.450163890011362,0,0,0.681405178537013,0
FAKE_3577,rain,302001,2022-10-28 01:00:00,21,78.13881845521675,25.0,10.786785979603959,28.566153661991606,0,0,0.47168494362199237,0
FAKE_2456,rain,560001,2022-09-11 08:00:00,22,75.89312728139137,25.0,-2.9580865106191716,19.038114969328625,0,0,0.5184788090103998,0
FAKE_1491,rain,440001,2022-08-02 03:00:00,34,34.87421756060763,25.0,-5.378007229659808,26.691040368005584,0,0,0.3162840371284143,0
BORDER_2337,rain,462001,2022-10-06 09:00:00,96,48.483035636146965,25.0,4.90102794112134,12.52363239728941,0,1,0.5496494340790534,1
BORDER_2244,rain,400001,2022-10-02 12:00:00,86,41.145755011399004,25.0,-0.33122693957543614,7.261375942479131,0,0,0.6383285973697634,1
BORDER_510,rain,226001,2022-07-22 06:00:00,105,47.32142427974175,25.0,2.152956618574642,8.29271243270373,0,1,0.7230999667313442,0
FAKE_766,rain,395003,2022-07-02 22:00:00,27,77.77705327034442,25.0,-2.6742872447851056,19.014495225026216,0,0,0.6713295884833153,0
BORDER_387,rain,700001,2022-07-17 03:00:00,72,26.251924406485095,25.0,-4.878620031832411,13.655678068131202,0,0,0.8192869645022542,1
BORDER_1389,rain,700001,2022-08-27 21:00:00,100,40.16176074156467,25.0,-1.2287490014374791,10.20779087830828,0,1,0.7726750070095716,1
